row_id,order_id,created_at,item_id,quantity,cust_id,delivery,add_id
443,a4659681,2025-01-07 05:37:05,283,5,892,True,880
444,f331b19a,2025-01-10 16:51:44,512,1,226,False,860
445,8fe0ffb2,2025-01-07 11:00:26,233,1,740,False,862
446,50e5bc9b,2025-01-05 14:34:31,622,1,988,True,538
447,e2536842,2025-01-01 21:30:19,503,4,577,True,839
448,3d1b73ea,2025-01-02 17:27:19,754,4,244,False,537
449,062b9260,2025-01-02 02:58:30,333,3,647,True,727
450,63bd5dd0,2025-01-08 20:48:17,450,2,953,False,777
451,d447640f,2025-01-07 13:31:23,811,5,961,False,580
452,7058f161,2025-01-07 22:57:54,104,3,524,False,934
453,18689243,2025-01-03 16:31:44,127,2,146,True,931
454,1ab61cf5,2025-01-05 23:30:07,551,3,462,False,320
455,7d4dcccf,2025-01-01 23:26:29,791,3,669,True,85
456,e98f19b1,2025-01-06 17:03:42,143,4,451,True,635
457,0671c0ea,2025-01-01 02:28:36,680,4,742,True,373
458,eedcac03,2025-01-10 15:07:56,798,2,967,True,966
459,89b09c17,2025-01-01 08:32:31,779,3,266,False,461
460,cb1154b8,2025-01-01 13:48:28,341,2,667,False,141
461,05792a65,2025-01-02 14:50:10,732,2,783,True,272
462,9ad79fbb,2025-01-02 01:23:27,229,4,808,True,605
463,161c5065,2025-01-07 04:15:35,51,3,808,True,814
464,e1e7764c,2025-01-01 10:24:56,720,5,288,True,634
465,40439abf,2025-01-05 03:19:42,592,3,449,False,177
466,6c45be2a,2025-01-05 02:33:56,13,1,121,True,242
467,ef258a50,2025-01-02 18:00:05,105,3,778,False,206
468,40b7b932,2025-01-08 14:01:56,778,5,781,True,541
469,06c5b73e,2025-01-10 16:14:26,274,3,356,True,399
470,23ec40f0,2025-01-06 07:55:22,544,5,393,True,407
471,073dd878,2025-01-09 14:49:17,103,3,501,True,291
472,3e4dfa62,2025-01-09 01:49:39,125,4,721,False,394
473,c8490881,2025-01-05 15:55:33,737,4,965,True,534
474,01ad136d,2025-01-07 21:59:47,157,2,742,True,531
475,903a3521,2025-01-10 10:47:23,328,5,908,False,791
476,aa90c4dd,2025-01-03 22:26:58,477,1,892,False,618
477,26f55346,2025-01-10 14:30:35,23,4,514,True,435
478,e09c3109,2025-01-01 06:13:05,641,2,223,False,510
479,f6d38e8c,2025-01-10 10:22:28,14,4,691,False,112
480,6a1acd42,2025-01-03 04:28:35,410,3,639,True,289
481,f6835eed,2025-01-06 23:12:39,676,1,437,True,869
482,eb35a056,2025-01-04 13:07:40,739,3,469,True,975
483,149d7c26,2025-01-02 15:52:53,942,5,388,True,336
484,7ea5a8df,2025-01-09 16:16:23,629,1,154,False,581
485,7ce5e241,2025-01-07 19:25:34,551,5,22,True,268
486,1920ab04,2025-01-10 03:41:24,625,4,179,True,751
487,70fd3e4c,2025-01-05 21:05:22,433,4,528,True,529
488,083b27b6,2025-01-03 01:27:00,516,2,199,True,702
489,bbe60e79,2025-01-10 02:39:06,529,1,574,True,853
490,6c86a056,2025-01-08 05:00:07,55,5,848,False,33
491,152b0cce,2025-01-01 14:22:12,640,5,744,True,389
492,199524ce,2025-01-08 14:19:38,237,1,185,True,942
493,13d36488,2025-01-01 14:25:40,18,3,233,True,966
494,290537db,2025-01-08 07:51:45,453,5,145,True,91
495,d6169539,2025-01-04 23:32:57,825,1,525,True,711
496,bf8811e5,2025-01-07 21:07:30,451,2,376,False,395
497,bd9b9b3f,2025-01-06 19:28:01,103,2,684,True,313
498,53333208,2025-01-06 20:23:34,181,2,968,False,938
499,8ab0990d,2025-01-03 09:27:11,223,4,740,True,615
500,39cee913,2025-01-09 17:10:34,5,5,274,False,217
501,67680d6a,2025-01-05 23:39:25,10,1,44,True,473
502,52668419,2025-01-09 12:39:35,730,2,33,False,683
503,c4b825f1,2025-01-04 13:32:54,162,5,152,True,634
504,d07bc8b9,2025-01-01 23:15:33,847,3,5,False,374
505,bff8100e,2025-01-06 16:18:45,470,1,226,True,177
506,7b431e14,2025-01-06 19:29:24,505,3,633,False,735
507,3b4d2b03,2025-01-09 22:29:57,277,4,179,False,383
508,b4083929,2025-01-09 08:34:53,327,4,605,False,576
509,ea8242a6,2025-01-02 16:15:23,313,4,378,True,325
510,42c226ac,2025-01-07 18:27:09,648,1,1000,False,305
511,5451227e,2025-01-08 12:58:55,999,3,341,False,374
512,4c71bbc9,2025-01-09 18:05:49,573,1,607,True,495
513,34c04088,2025-01-07 09:27:07,982,5,951,True,543
514,7c88c692,2025-01-05 12:02:13,439,1,722,True,738
515,605d55db,2025-01-09 10:19:11,719,4,83,False,55
516,cee26d53,2025-01-08 10:06:48,597,1,549,True,692
517,0120411e,2025-01-01 10:09:24,219,3,15,True,753
518,9d067a16,2025-01-05 20:52:00,928,3,410,False,152
519,d50e75d7,2025-01-01 07:27:52,240,1,700,False,280
520,e5a5ca77,2025-01-04 19:56:42,907,1,500,True,959
521,7fe458a1,2025-01-05 15:54:10,165,5,364,False,883
522,0cfb115d,2025-01-05 08:51:02,518,2,727,False,725
523,1f3c33b0,2025-01-02 12:46:24,431,3,746,True,768
524,790f6787,2025-01-02 20:35:30,33,2,487,False,887
525,d978b761,2025-01-08 10:54:28,957,2,582,True,469
526,1c6502d4,2025-01-10 08:43:06,480,3,134,False,598
527,f4f34c39,2025-01-04 09:36:17,60,4,428,True,576
528,a924e64c,2025-01-05 18:18:26,890,3,393,True,241
529,cd78cb9f,2025-01-02 08:47:27,306,1,220,False,602
530,b70aa60d,2025-01-08 03:37:43,987,4,556,True,410
531,f501c6ca,2025-01-09 21:25:22,423,2,85,False,529
532,12f087d5,2025-01-01 11:02:33,680,2,282,False,745
533,a79655bd,2025-01-01 16:48:11,631,5,947,False,946
534,42b258bd,2025-01-07 17:32:38,319,2,925,True,590
535,7d9e48ad,2025-01-05 23:15:40,482,1,103,True,906
536,348e328e,2025-01-02 14:28:24,751,3,437,True,444
537,6c5cbd4b,2025-01-06 05:37:20,956,1,87,False,488
538,36001966,2025-01-03 21:23:02,389,3,808,True,639
539,d0add255,2025-01-02 07:13:04,119,1,835,True,399
540,c05bc9bc,2025-01-09 08:51:22,919,3,383,False,535
541,f4514498,2025-01-05 04:15:36,62,5,879,False,432
542,eebe10c5,2025-01-08 22:39:42,819,1,573,False,949
543,a700db1c,2025-01-10 06:51:22,824,4,34,True,719
544,6ea2308a,2025-01-05 00:50:54,980,1,664,True,955
545,106199cd,2025-01-02 05:14:43,105,5,677,False,635
546,557d05a1,2025-01-03 01:49:19,9,4,975,False,161
547,829eb18e,2025-01-03 15:54:01,678,2,966,True,911
548,a4160a7e,2025-01-06 02:41:44,931,1,378,True,454
549,75174d62,2025-01-07 11:45:16,647,1,423,False,611
550,68aa3229,2025-01-01 20:00:44,783,5,969,True,327
551,8fcf3677,2025-01-01 07:25:09,993,3,192,True,132
552,945ee5dc,2025-01-10 02:54:52,198,3,763,True,256
553,a88b136f,2025-01-04 00:55:14,850,1,84,False,559
554,ec678e13,2025-01-06 04:52:43,493,2,109,True,303
555,b392f641,2025-01-08 20:07:28,845,4,813,True,769
556,4ce7215c,2025-01-02 08:49:16,886,3,640,False,276
557,14a7540d,2025-01-04 16:29:53,786,5,639,True,156
558,28de8289,2025-01-09 01:40:28,812,2,875,False,556
559,aec81d16,2025-01-04 01:49:13,622,1,978,True,195
560,2ec2fc0f,2025-01-06 17:54:58,601,5,209,True,442
561,e65165a7,2025-01-10 10:11:50,199,2,478,True,63
562,895a4291,2025-01-03 02:22:09,902,1,132,True,278
563,23cdc562,2025-01-03 19:01:33,355,2,182,True,636
564,4d06f47c,2025-01-04 11:15:19,603,5,97,False,366
565,f4724ecb,2025-01-06 02:23:07,467,3,843,False,693
566,660f9671,2025-01-09 20:53:25,789,2,885,False,598
567,cbcadba1,2025-01-01 05:12:23,741,4,6,False,963
568,371cb9bf,2025-01-01 07:23:27,578,2,544,True,791
569,cc119a19,2025-01-04 14:03:46,441,5,322,True,222
570,71e068a9,2025-01-08 13:39:42,615,1,875,True,376
571,a6a356ba,2025-01-08 16:46:16,870,3,970,False,280
572,200f98bd,2025-01-05 03:25:18,158,2,343,True,305
573,3deae32b,2025-01-05 08:02:34,398,3,590,False,900
574,45e029ed,2025-01-03 19:25:03,276,5,469,True,839
575,2d82bf0a,2025-01-06 22:37:27,834,1,271,True,193
576,ad2f0c39,2025-01-03 02:17:59,340,5,551,True,299
577,36866f46,2025-01-01 03:10:48,266,5,918,False,750
578,f46f33dc,2025-01-05 20:36:26,516,1,431,False,223
579,eca257c8,2025-01-02 11:56:49,509,1,412,True,467
580,fe0c87ce,2025-01-08 11:42:58,726,3,72,False,838
581,327443fd,2025-01-06 02:07:20,159,1,9,False,416
582,8ee6edc0,2025-01-08 09:40:37,769,3,986,False,176
583,3429f796,2025-01-08 08:15:05,729,3,967,False,582
584,a5c70709,2025-01-05 14:14:59,725,4,686,False,62
585,e4997b53,2025-01-02 14:28:41,327,1,647,True,71
586,0e59fb94,2025-01-03 03:17:39,213,1,526,False,894
587,dedc9201,2025-01-07 19:26:07,37,3,418,False,314
588,623198e0,2025-01-01 20:44:39,876,4,203,True,609
589,54a59261,2025-01-01 20:07:06,339,4,89,False,96
590,3da91c4b,2025-01-05 22:30:13,680,3,987,False,207
591,e861b831,2025-01-04 05:15:24,741,2,100,False,988
592,d1418e02,2025-01-02 22:13:51,135,1,608,False,397
593,05131b4e,2025-01-03 20:20:29,453,4,350,True,753
594,e241fe2d,2025-01-06 08:47:04,810,5,888,True,171
595,6b1115c0,2025-01-05 01:22:04,107,1,703,False,794
596,9b55a72a,2025-01-08 00:44:50,285,4,494,True,694
597,0bcbc879,2025-01-09 21:43:47,956,4,827,False,234
598,41d25761,2025-01-10 11:14:18,110,3,665,True,365
599,aa3d4a8c,2025-01-01 08:30:10,858,3,605,False,628
600,e826404f,2025-01-04 07:47:59,260,3,448,True,840
601,eca6de33,2025-01-04 09:14:55,148,2,374,False,708
602,d279b568,2025-01-03 04:26:11,133,2,557,False,914
603,62f97f62,2025-01-09 21:53:26,355,4,711,True,694
604,1577c156,2025-01-10 05:03:46,553,3,807,True,376
605,0777cc6b,2025-01-05 10:46:57,858,4,989,False,193
606,ae6cf2ba,2025-01-07 01:22:54,636,5,682,True,728
607,f755806e,2025-01-06 13:08:05,309,3,192,False,428
608,4c2559c7,2025-01-04 07:12:46,765,3,947,False,731
609,adcda0f1,2025-01-07 11:10:39,531,2,9,False,288
610,826f1ca2,2025-01-01 15:01:26,973,3,908,True,630
611,b5547686,2025-01-01 10:15:20,756,1,893,True,524
612,69086444,2025-01-07 20:43:34,751,2,392,True,217
613,3e4fbaed,2025-01-09 04:16:31,872,5,769,True,663
614,41f68c2a,2025-01-09 13:52:29,623,5,178,False,866
615,93362653,2025-01-08 16:55:30,313,4,93,False,263
616,364bf24e,2025-01-10 15:44:25,961,4,132,False,89
617,cf2fb360,2025-01-07 10:35:20,754,1,166,False,66
618,985d8a8d,2025-01-01 05:45:28,10,1,320,False,204
619,7d221fff,2025-01-02 14:09:31,739,1,253,True,321
620,f5a8744e,2025-01-08 19:25:43,22,1,555,False,147
621,226e804b,2025-01-02 05:49:07,967,1,443,True,637
622,67274949,2025-01-01 01:50:28,673,4,594,True,256
623,649a665f,2025-01-06 16:42:17,275,1,356,True,43
624,dc2d26fb,2025-01-07 08:05:10,856,3,412,True,292
625,41ba3f3b,2025-01-03 05:22:08,174,3,437,False,19
626,a01b7998,2025-01-09 22:14:16,381,3,667,False,60
627,b796384a,2025-01-02 05:02:01,95,4,116,False,363
628,c119d44a,2025-01-07 10:32:50,956,4,565,True,437
629,1189885c,2025-01-07 01:07:10,976,5,597,True,452
630,aa5ca86e,2025-01-08 02:36:36,996,2,302,False,319
631,e0f1093d,2025-01-07 12:47:18,580,1,520,True,353
632,56e9c94e,2025-01-06 19:34:11,472,1,222,True,798
633,1968cbda,2025-01-05 10:37:16,259,5,885,False,343
634,97f8b8fc,2025-01-06 18:02:21,14,5,218,True,602
635,50dfe559,2025-01-10 04:34:38,960,5,989,True,19
636,3982e1e8,2025-01-08 12:19:36,28,2,739,False,688
637,f9810298,2025-01-06 09:44:38,668,3,666,True,291
638,b6b23783,2025-01-02 02:15:33,936,5,369,False,609
639,6b8c3224,2025-01-04 11:35:50,866,1,189,False,13
640,0ab2a195,2025-01-06 07:13:55,558,3,226,True,60
641,69105d78,2025-01-01 10:29:51,985,3,390,True,905
642,252105ba,2025-01-05 06:12:29,919,5,280,False,58
643,09d644d3,2025-01-05 16:06:10,746,1,304,True,309
644,f8bc90cf,2025-01-01 02:33:51,916,1,166,True,474
645,da4e675d,2025-01-09 22:03:30,565,3,571,True,969
646,5640e7b8,2025-01-01 00:21:10,902,3,739,True,566
647,8ace92a7,2025-01-07 09:08:40,116,3,652,True,910
648,b6298e6e,2025-01-06 02:31:32,719,5,444,False,826
649,e4f497de,2025-01-08 06:16:27,582,4,147,True,63
650,d280a303,2025-01-03 03:53:15,618,2,940,False,493
651,8f65b7ac,2025-01-01 11:02:14,457,2,442,False,843
652,00155680,2025-01-03 20:58:01,726,4,22,False,321
653,d4483866,2025-01-03 15:44:42,572,4,175,False,610
654,bd6d5956,2025-01-09 05:19:32,94,5,571,False,998
655,7e05b3da,2025-01-03 04:53:48,954,5,592,False,649
656,e240c947,2025-01-02 12:54:42,399,2,14,True,513
657,53850605,2025-01-03 19:42:37,560,1,277,True,83
658,f65ba70c,2025-01-09 12:51:25,792,3,831,False,964
659,33fb3c94,2025-01-04 05:58:30,826,2,33,True,621
660,d6b16583,2025-01-09 17:53:24,477,1,789,False,109
661,7e4fb145,2025-01-06 13:30:38,843,3,234,True,787
662,56c3687a,2025-01-01 20:43:53,682,3,217,True,590
663,e7ffb388,2025-01-01 06:55:58,461,5,755,True,640
664,080ff6f4,2025-01-05 08:59:56,454,2,964,True,865
665,a5611cc4,2025-01-01 15:51:16,4,5,853,False,347
666,9063de07,2025-01-03 10:26:34,234,3,754,True,810
667,ae809344,2025-01-04 00:54:13,567,4,713,True,113
668,3c5c8cd3,2025-01-08 05:38:47,182,1,830,False,210
669,00f8e528,2025-01-04 06:13:39,549,3,176,True,14
670,1b011bb6,2025-01-08 12:49:59,283,1,843,False,690
671,4353a2e4,2025-01-04 07:20:13,385,1,668,False,342
672,81bb0fe4,2025-01-05 08:20:03,52,4,744,True,285
673,3b7fb39c,2025-01-08 19:02:10,841,5,540,True,259
674,7797a287,2025-01-04 22:26:55,250,2,98,True,968
675,a8b5c8d8,2025-01-10 12:53:13,643,1,760,True,489
676,18489511,2025-01-09 02:23:16,550,1,359,True,5
677,2098d755,2025-01-05 11:19:04,941,1,223,False,257
678,ebb08147,2025-01-10 18:21:50,244,2,809,False,611
679,380d68d0,2025-01-03 14:32:12,85,2,741,False,1000
680,a447aa2b,2025-01-01 21:07:20,471,1,921,False,253
681,860d50e0,2025-01-06 02:02:03,885,5,790,False,822
682,9d0b5644,2025-01-02 06:04:30,879,1,715,True,342
683,5a91f78a,2025-01-01 09:54:08,108,3,530,False,655
684,22ccb9c2,2025-01-04 11:36:30,503,4,845,True,212
685,311ddf71,2025-01-07 13:52:05,62,1,14,True,59
686,d24adda3,2025-01-05 01:18:07,40,4,838,False,901
687,0b7b3466,2025-01-04 05:55:53,815,4,219,True,554
688,baefcd54,2025-01-01 19:50:22,746,4,926,True,83
689,974d15da,2025-01-06 15:41:47,861,1,447,False,358
690,961fe8c5,2025-01-05 21:07:30,125,2,303,True,633
691,e07c23ae,2025-01-03 01:28:29,405,3,810,False,129
692,d2f482dc,2025-01-05 17:05:04,460,1,284,False,982
693,303fd05f,2025-01-05 18:17:08,288,5,730,False,413
694,4732642e,2025-01-02 02:24:47,177,4,569,True,316
695,254e1285,2025-01-01 04:02:43,997,3,984,False,676
696,72e08463,2025-01-02 02:24:35,528,1,301,False,246
697,51aad4db,2025-01-01 17:25:40,308,1,753,True,350
698,9e47c5ce,2025-01-01 20:48:47,433,2,485,False,302
699,d7fc71df,2025-01-04 09:36:07,857,4,64,False,580
700,6dc68aab,2025-01-09 20:48:26,795,2,98,False,170
701,92f99d92,2025-01-10 15:49:40,370,4,137,True,131
702,a139752e,2025-01-05 07:00:28,339,2,893,False,919
703,37b179a3,2025-01-03 15:38:36,584,2,184,True,563
704,7e28c36c,2025-01-02 08:51:22,129,4,550,True,920
705,3f97d401,2025-01-10 08:00:00,947,2,13,False,627
706,b952c4cf,2025-01-09 03:39:46,757,2,411,True,562
707,20b166cc,2025-01-05 07:06:41,956,3,491,True,196
708,c573f30f,2025-01-08 20:14:19,492,3,733,False,37
709,d441a70e,2025-01-04 14:55:22,234,1,130,False,75
710,11a0a058,2025-01-08 09:33:57,643,1,557,True,74
711,01e35594,2025-01-10 15:31:43,581,2,673,True,974
712,93036dc8,2025-01-04 23:21:20,72,2,948,True,381
713,d057a83a,2025-01-09 08:34:08,381,1,127,True,682
714,a45b085d,2025-01-03 08:48:43,268,5,298,True,873
715,76eeeb33,2025-01-08 01:37:53,536,4,474,False,626
716,c89605c8,2025-01-08 09:01:51,788,1,344,False,130
717,018705fe,2025-01-08 21:08:27,795,4,953,True,836
718,a5cdbfb4,2025-01-07 08:05:28,220,1,180,False,341
719,272f61a5,2025-01-04 03:28:46,684,4,867,False,997
720,15956685,2025-01-05 02:09:08,763,4,595,True,947
721,2156d326,2025-01-07 04:49:28,424,5,429,True,177
722,4f50affa,2025-01-02 14:31:04,489,2,48,True,137
723,acfdd2cc,2025-01-06 19:53:39,621,1,747,True,39
724,a8d9c4ac,2025-01-10 02:32:39,978,5,44,True,144
725,23d69767,2025-01-06 19:34:54,652,5,581,True,996
726,80c35070,2025-01-09 09:49:15,57,4,711,True,676
727,ae2114dd,2025-01-10 03:12:26,75,1,856,False,553
728,df048fe5,2025-01-07 21:46:33,399,1,199,True,879
729,8fdd76e2,2025-01-06 04:05:53,109,3,658,True,197
730,f1cfed67,2025-01-05 16:06:14,46,3,56,False,276
731,a2387c31,2025-01-04 09:01:22,366,4,411,False,663
732,b7d686a0,2025-01-09 06:03:20,283,1,21,True,248
733,8fb42bf5,2025-01-10 14:37:41,167,2,857,True,381
734,dd3ba94f,2025-01-01 22:41:28,946,3,975,False,91
735,28f1bf6f,2025-01-01 20:06:08,169,4,789,True,274
736,a9f74ae2,2025-01-05 14:15:06,447,5,879,True,981
737,11448a45,2025-01-04 15:21:16,678,2,777,True,407
738,065e6da9,2025-01-02 06:10:39,479,4,640,False,73
739,6e7dd1a8,2025-01-05 07:58:11,462,4,59,False,588
740,e175d264,2025-01-03 08:35:40,601,1,592,True,602
741,b1a6f108,2025-01-02 10:09:42,810,2,856,False,901
742,6810fb4f,2025-01-07 05:02:34,124,1,257,False,425
743,080697a1,2025-01-02 03:18:16,440,4,35,True,922
744,b41f8da4,2025-01-10 13:10:32,517,1,754,True,931
745,cf3bf0a7,2025-01-03 03:59:17,940,4,9,False,937
746,bb2f3c62,2025-01-01 10:43:03,922,4,568,True,342
747,fafead76,2025-01-09 10:51:04,421,2,13,True,35
748,334271b7,2025-01-09 22:39:42,720,2,169,False,192
749,7b56fe60,2025-01-10 02:07:23,585,5,992,True,508
750,286fe994,2025-01-07 17:06:15,677,2,508,False,524
751,c03af3cd,2025-01-04 19:59:16,469,3,668,True,100
752,28f4e804,2025-01-09 23:04:12,287,1,15,True,486
753,68f03ad1,2025-01-10 04:58:41,114,4,892,False,941
754,384014fc,2025-01-07 17:55:33,305,5,954,False,218
755,0fc23c9b,2025-01-06 17:26:39,910,2,40,True,702
756,064bf8e3,2025-01-10 17:49:20,87,2,301,True,760
757,a53e6b42,2025-01-05 23:32:42,335,5,45,False,177
758,7ec966e8,2025-01-09 13:30:06,469,5,932,False,733
759,4ff8fb08,2025-01-05 10:28:35,448,1,901,False,386
760,7daefb42,2025-01-07 12:09:51,958,3,170,True,409
761,a402672e,2025-01-07 21:53:57,520,5,487,True,793
762,4586669f,2025-01-03 23:11:55,799,5,611,True,237
763,b2d7391f,2025-01-10 07:26:14,377,4,146,False,693
764,6c5645b1,2025-01-09 12:06:21,601,1,509,False,611
765,7d8adce1,2025-01-07 09:29:36,862,5,407,False,626
766,01649999,2025-01-04 18:25:13,257,5,101,True,143
767,cf0866f4,2025-01-02 00:32:30,778,1,726,False,903
768,a1cccf8d,2025-01-06 22:41:38,439,1,948,False,483
769,dfb97e32,2025-01-05 13:17:18,304,3,445,True,610
770,cbbf8f13,2025-01-09 17:53:39,497,2,769,True,904
771,a05217a7,2025-01-05 12:56:05,188,2,789,True,442
772,449fb1d6,2025-01-03 22:33:44,623,3,228,True,285
773,d137d8ce,2025-01-04 17:05:37,867,3,262,False,750
774,39b796ea,2025-01-08 07:44:12,244,4,849,True,260
775,3a26f728,2025-01-04 19:20:33,950,2,169,True,82
776,49bee686,2025-01-09 10:34:21,257,3,4,True,486
777,e17244c0,2025-01-06 08:52:00,386,4,324,False,622
778,fa6a92b8,2025-01-06 22:44:50,82,4,738,False,45
779,80e7efa8,2025-01-02 08:09:03,830,5,644,False,302
780,d5304c0f,2025-01-10 12:47:59,572,2,161,True,459
781,f9c7fd2e,2025-01-02 16:45:28,626,2,806,True,423
782,e56823ad,2025-01-07 00:24:21,683,5,796,False,831
783,3d5a8834,2025-01-06 06:08:19,45,4,918,False,645
784,2736f50d,2025-01-04 18:49:03,384,2,1,False,507
785,d997e08f,2025-01-05 09:47:10,566,3,310,True,159
786,837f8e14,2025-01-07 17:52:37,126,1,307,True,893
787,ff1cb0bf,2025-01-09 22:14:42,405,4,601,True,647
788,1e043f0e,2025-01-03 09:23:01,363,2,702,False,289
789,b7013106,2025-01-04 06:39:34,723,3,194,False,698
790,00c32abe,2025-01-03 18:18:34,926,4,389,False,78
791,ab2865b2,2025-01-04 19:01:20,756,4,16,True,476
792,7373eca1,2025-01-01 05:19:04,375,2,192,True,371
793,c2361c94,2025-01-06 20:47:52,550,4,591,True,56
794,e9df2107,2025-01-04 02:01:21,990,3,823,True,555
795,3a357cce,2025-01-09 23:52:21,924,5,521,True,534
796,36d9efde,2025-01-08 18:35:50,195,1,421,True,239
797,56ed839c,2025-01-08 22:53:21,166,5,702,True,468
798,f3e15559,2025-01-05 11:20:33,958,2,226,False,122
799,a9bb0669,2025-01-04 10:26:32,89,5,31,True,151
800,6a17cd22,2025-01-07 09:08:34,375,2,52,True,920
801,497f36e4,2025-01-09 09:50:48,382,2,196,False,726
802,391c996e,2025-01-08 16:08:41,964,1,565,True,738
803,79f01e7b,2025-01-05 03:12:26,189,4,741,True,922
804,3e3caa6b,2025-01-09 03:36:49,566,1,266,False,983
805,f71915a6,2025-01-04 01:06:10,296,3,378,True,140
806,c35464a1,2025-01-03 18:02:01,981,4,884,True,490
807,661deea5,2025-01-01 14:00:47,233,4,678,True,220
808,7be5d9c5,2025-01-08 06:20:47,395,2,902,False,184
809,21f2ec2f,2025-01-09 14:44:44,444,1,28,False,505
810,401f708e,2025-01-09 15:52:44,465,5,13,False,472
811,7190224e,2025-01-09 14:00:44,376,2,28,True,203
812,083768a5,2025-01-01 09:26:30,715,4,393,True,626
813,0a336598,2025-01-09 14:01:40,539,1,698,False,843
814,f58c8e12,2025-01-03 04:54:16,204,1,624,False,731
815,a5c2e32b,2025-01-03 00:34:53,428,4,811,True,202
816,9500540a,2025-01-04 15:29:29,203,5,80,False,889
817,708229e6,2025-01-05 11:42:45,770,4,236,False,60
818,6bee3195,2025-01-06 07:59:24,831,2,115,False,691
819,a8ffe703,2025-01-05 22:51:46,381,5,673,True,490
820,77c15c17,2025-01-05 03:25:09,170,4,480,True,130
821,1ff488ea,2025-01-09 20:52:47,211,5,427,False,135
822,5c7ae897,2025-01-03 18:35:09,746,3,612,True,456
823,99151ff9,2025-01-04 20:13:00,783,5,246,True,83
824,8e84a2c2,2025-01-03 14:43:07,149,4,234,False,918
825,ac117dc2,2025-01-07 12:03:22,903,4,519,True,268
826,3ad4c744,2025-01-03 08:24:24,603,5,129,False,91
827,884fe115,2025-01-02 11:28:02,85,3,256,False,159
828,1cbdd832,2025-01-04 13:00:10,718,4,515,False,172
829,912e4867,2025-01-06 09:56:48,566,5,549,True,234
830,95905c9a,2025-01-06 06:41:56,608,3,696,False,245
831,e9054537,2025-01-01 11:09:19,190,1,266,False,28
832,578942bb,2025-01-03 20:05:30,768,2,669,False,365
833,8605a8b5,2025-01-10 03:48:41,748,3,483,True,41
834,85809e65,2025-01-03 12:27:18,606,5,146,False,949
835,008c74a1,2025-01-07 16:41:50,386,2,831,True,505
836,973efee6,2025-01-07 17:37:23,890,2,447,False,531
837,0add856f,2025-01-08 03:51:10,465,2,29,True,318
838,c4e5cd80,2025-01-07 10:35:23,566,2,45,False,148
839,e4cad362,2025-01-06 13:51:26,23,1,686,True,238
840,805b0825,2025-01-07 12:02:43,934,4,975,False,754
841,ce722f68,2025-01-06 04:35:58,317,5,638,False,315
842,2332d2a2,2025-01-04 12:35:58,74,3,426,False,16
843,dc79dbda,2025-01-04 17:23:51,993,5,32,True,919
844,bf1a3978,2025-01-10 15:53:31,236,2,818,True,220
845,e08940e4,2025-01-09 07:16:45,340,2,532,False,286
846,8d3125e2,2025-01-01 03:03:51,489,4,207,True,211
847,116bbfb8,2025-01-02 00:55:13,540,5,633,True,502
848,171ed5af,2025-01-07 11:19:16,490,4,646,True,125
849,70c98cb0,2025-01-10 14:33:08,261,5,471,True,111
850,841f895c,2025-01-05 18:30:23,518,5,204,True,953
851,2ba152d7,2025-01-01 16:57:12,824,1,187,False,831
852,0de68ed2,2025-01-02 00:53:15,274,4,109,True,713
853,df67f5cd,2025-01-04 08:03:16,767,2,639,True,849
854,f4599757,2025-01-05 06:52:44,531,3,88,True,835
855,d6df56ef,2025-01-05 23:48:54,953,3,296,False,19
856,5cb2f4a3,2025-01-09 10:11:47,452,5,913,False,851
857,df31d3bd,2025-01-02 03:51:10,699,5,224,True,551
858,c01d29fb,2025-01-09 21:25:16,646,1,728,True,558
859,74dadec3,2025-01-10 03:52:02,670,3,93,True,132
860,c0c9475d,2025-01-02 10:40:04,378,4,617,False,312
861,2627dac9,2025-01-04 20:50:42,298,5,727,True,863
862,4f054d8f,2025-01-03 17:29:18,769,5,73,False,56
863,bdc8ba7e,2025-01-08 18:52:04,960,5,518,False,348
864,810294bf,2025-01-02 17:29:43,142,5,918,False,558
865,5efb59b0,2025-01-06 11:55:49,514,3,988,False,425
866,3f23e88b,2025-01-04 14:03:50,456,2,918,True,772
867,a91756a8,2025-01-04 21:50:51,232,1,549,False,872
868,ad0b33cf,2025-01-08 10:08:34,106,3,265,False,663
869,fc2de6fd,2025-01-04 16:40:47,694,3,518,True,813
870,6cd0df32,2025-01-03 05:47:43,414,4,30,True,13
871,545c8e48,2025-01-05 02:47:52,721,1,697,True,472
872,57ecacb7,2025-01-05 19:55:17,948,4,824,False,296
873,720258e1,2025-01-05 13:19:10,503,5,503,True,298
874,582a9ceb,2025-01-06 05:34:38,898,2,67,True,576
875,3e83b00e,2025-01-08 07:14:43,237,1,262,True,803
876,fd71349c,2025-01-09 18:14:48,896,1,222,False,886
877,ec5b5d44,2025-01-02 11:59:34,104,1,862,False,483
878,f54bcc3e,2025-01-02 02:20:01,756,1,843,True,904
879,1756b2dc,2025-01-04 07:35:33,299,1,107,False,542
880,1dde84e3,2025-01-01 04:45:52,33,3,839,True,269
881,13d6a4ab,2025-01-10 03:21:19,319,5,877,False,918
882,660f2299,2025-01-05 10:44:12,299,4,129,True,146
883,378adb59,2025-01-05 01:13:02,306,1,304,True,859
884,9136b620,2025-01-02 08:23:07,326,3,575,False,338
885,c49dafaa,2025-01-03 16:12:50,772,2,975,False,414
886,259b900a,2025-01-05 20:05:48,817,2,526,False,468
887,89be24c7,2025-01-04 07:54:46,190,2,951,True,287
